Provider_CCN,is_matched_hospital,Entity_Name,State,Individuals_Affected,Breach_Year,Main_Breach_Type,Main_Location,Business_Associate_Involved
,False,MEDICAL PRACTICE SOLUTIONS,MS,16737.0,2021,Hacking/IT Incident,Physical Device (Workstation/Laptop),Yes
,False,REDWOODS RURAL HEALTH CENTER,CA,2306.0,2021,Unauthorized Access/Disclosure,Email,No
340061,True,UNC HOSPITALS,NC,719.0,2021,Unauthorized Access/Disclosure,Physical Device (Workstation/Laptop),No
,False,MISSOURI DELTA MEDICAL CENTER,IL,9745.0,2021,Hacking/IT Incident,Network Server,No
451376,True,LAVACA MEDICAL CENTER,TX,48705.0,2021,Hacking/IT Incident,Network Server,No
,False,"QRS, INC.",TN,430334.0,2021,Hacking/IT Incident,Network Server,Yes
,False,EDUCATORS MUTUAL INSURANCE ASSOCIATION,UT,8661.0,2021,Hacking/IT Incident,Network Server,No
,False,"STAR GROUP, L.P. HEALTH BENEFITS PLAN",CT,9316.0,2021,Hacking/IT Incident,Network Server,No
451339,True,THROCKMORTON COUNTY MEMORIAL HOSPITAL,TX,3028.0,2021,Hacking/IT Incident,Network Server,No
,False,BRYAN HEALTH,NE,2753.0,2021,Unauthorized Access/Disclosure,Electronic Medical Record (EMR),No
,False,PAINTERS DISTRICT COUNCIL NO. 30 HEALTH AND WELFARE FUND,IL,2157.0,2021,Hacking/IT Incident,Email,No
,False,SENECA FAMILY OF AGENCIES,CA,3900.0,2021,Hacking/IT Incident,Network Server,No
,False,"NUTAN K. PARIKH, M.D., LTD., A PROFESSIONAL CORPORATION DBA LAS VEGAS CANCER CENTER",NV,1300.0,2021,Hacking/IT Incident,Network Server,No
,False,"SAMARITAN DAYTOP VILLAGE, INC.",NY,15459.0,2021,Hacking/IT Incident,Network Server,No
,False,"COMMUNITY MEDICAL CENTERS, INC.",CA,604583.0,2021,Hacking/IT Incident,Network Server,No
,False,ROSE H BAILEY DDS,WA,3000.0,2021,Hacking/IT Incident,Network Server,No
,False,FOUNDATION FOR MEDICAL CARE OF TULARE AND KINGS COUNTIES,CA,1835.0,2021,Theft,Other (Cloud/Portable Media),Yes
,False,LINCARE HOLDINGS INC.,FL,2918444.0,2021,Hacking/IT Incident,Network Server,No
,False,"WALMART, INC.",AR,828.0,2021,Loss,Physical Device (Workstation/Laptop),No
,False,BLUE CROSS OF CALIFORNIA,IN,672.0,2021,Hacking/IT Incident,Network Server,Yes
,False,CALIFORNIA PHYSICIANS' SERVICES D/B/A BLUE SHIELD OF CALIFORNIA,CA,2841.0,2021,Hacking/IT Incident,Network Server,Yes
,False,"ANTHEM, INC.",IN,5505.0,2021,Theft,Paper Records,Yes
,False,"PROFESSIONAL HEALTHCARE MANAGEMENT, INC.",TN,12306.0,2021,Hacking/IT Incident,Network Server,No
,False,NATIONWIDE LABORATORY SERVICES,FL,33437.0,2021,Hacking/IT Incident,Network Server,No
,False,"VIVERANT PT, LLC",MN,6540.0,2021,Hacking/IT Incident,Email,No
,False,"NHS MANAGEMENT, LLC",AL,120712.0,2021,Hacking/IT Incident,Network Server,Yes
,False,SURECARE SPECIALTY PHARMACY,TX,8412.0,2021,Hacking/IT Incident,Network Server,No
,False,POTTAWATOMIE COUNTY HEALTH DEPARTMENT,KS,6000.0,2021,Hacking/IT Incident,Network Server,No
,False,SEA MAR COMMUNITY HEALTH CENTERS,WA,688000.0,2021,Hacking/IT Incident,Network Server,No
09002F,True,WASHINGTON DC VA MEDICAL CENTER,DC,1193.0,2021,Unauthorized Access/Disclosure,Email,No
,False,VICTORY HEALTH PARTNERS,AL,30000.0,2021,Hacking/IT Incident,Network Server,No
210023,True,LUMINIS HEALTH ANNE ARUNDEL MEDICAL CENTER,MD,824450.0,2021,Hacking/IT Incident,Email,No
,False,"DOCTORS HEALTH GROUP, INC.",AR,47660.0,2021,Hacking/IT Incident,Network Server,Yes
,False,"UTAH IMAGING ASSOCIATES, INC.",UT,582170.0,2021,Hacking/IT Incident,Network Server,No
,False,"BAYWOOD MEDICAL ASSOCIATES, PLC DBA DESERT PAIN INSTITUTE",AZ,44850.0,2021,Hacking/IT Incident,Network Server,No
,False,JEV PLASTIC SURGERY & MEDICAL AESTHETICS,MD,1620.0,2021,Hacking/IT Incident,Network Server,No
261305,True,PUTNAM COUNTY MEMORIAL HOSPITAL,MO,6916.0,2021,Hacking/IT Incident,Network Server,No
,False,"CONSOCIATE, INC.",IL,48583.0,2021,Hacking/IT Incident,Network Server,Yes
,False,MAXIM HEALTHCARE GROUP,MD,65267.0,2021,Hacking/IT Incident,Email,No
,False,HUMANA INC,KY,1965.0,2021,Hacking/IT Incident,Network Server,Yes
,False,SENECA FAMILY OF AGENCIES,CA,27309.0,2021,Hacking/IT Incident,Network Server,Yes
,False,THE UROLOGY CENTER OF COLORADO,CO,137820.0,2021,Hacking/IT Incident,Network Server,No
,False,UNIVERSITY OF NORTH CAROLINA HEALTH,NC,946.0,2021,Unauthorized Access/Disclosure,Electronic Medical Record (EMR),No
,False,ASSOCIATION TO BENEFIT CHILDREN,NY,9142.0,2021,Hacking/IT Incident,Email,No
,False,"HERMITAGE EYE CARE, PLLC DBA DOVER EYE CARE",TN,11672.0,2021,Hacking/IT Incident,Network Server,Yes
,False,THREE RIVERS REGIONAL COMMISSION,GA,17560.0,2021,Hacking/IT Incident,Network Server,Yes
,False,MOWERY CLINIC LLC,KS,96000.0,2021,Hacking/IT Incident,Network Server,No
,False,ENVISION HOME HEALTH AND HOSPICE,UT,5381.0,2021,Unauthorized Access/Disclosure,Email,No
,False,NEW YORK PSYCHOTHERAPY AND COUNSELING CENTER,NY,28000.0,2021,Hacking/IT Incident,Network Server,No
,False,UNIVERSITY HOSPITAL,NJ,10067.0,2021,Unauthorized Access/Disclosure,Electronic Medical Record (EMR),No
,False,CONTINENTAL AMERICAN INSURANCE COMPANY,SC,623.0,2021,Unauthorized Access/Disclosure,Paper Records,No
,False,VALLEY MOUNTAIN REGIONAL CENTER,CA,17197.0,2021,Hacking/IT Incident,Email,Yes
,False,"VITREO-RETINAL MEDICAL GROUP, INC. D/B/A RETINAL CONSULTANTS MEDICAL GROUP",CA,11603.0,2021,Hacking/IT Incident,Network Server,No
,False,"NORTH SPRING BEHAVIORAL HEALTHCARE, INC.",VA,3245.0,2021,Hacking/IT Incident,Electronic Medical Record (EMR),Yes
,False,HUMANA INC,KY,1823.0,2021,Hacking/IT Incident,Network Server,Yes
,False,ST. ANNE’S FAMILY SERVICES,CA,661.0,2021,Hacking/IT Incident,Network Server,No
,False,INTEGRATED SERVICES OF KALAMAZOO,MI,3754.0,2021,Hacking/IT Incident,Email,No
,False,OPHTHALMOLOGY ASSOCIATES,MN,76000.0,2021,Hacking/IT Incident,Network Server,No
,False,TOM WOOD INC. HEALTH CARE PLAN,IN,2235.0,2021,Hacking/IT Incident,Network Server,No
,False,"THE CENTERS FOR ADVANCED ORTHOPAEDICS, LLC",MD,21162.0,2021,Hacking/IT Incident,Network Server,No
,False,THE KROGER COMPANY,OH,2686.0,2021,Theft,Physical Device (Workstation/Laptop),No
,False,UNIVERSITY OF HOUSTON COLLEGE OF OPTOMETRY,TX,18500.0,2021,Hacking/IT Incident,Network Server,No
,False,WEILL CORNELL MEDICINE,NY,25697.0,2021,Hacking/IT Incident,Email,No
,False,SARASOTA MRI,FL,39962.0,2021,Unauthorized Access/Disclosure,Network Server,No
,False,CITIZENS FINANCIAL CORPORATION,KY,688.0,2021,Unauthorized Access/Disclosure,Other (Cloud/Portable Media),Yes
,False,"MAGNET SOLUTIONS, INC.",NE,1553.0,2021,Unauthorized Access/Disclosure,Paper Records,Yes
,False,MARIETTA AREA HEALTH CARE INC. DBA MEMORIAL HEALTH SYSTEM,OH,216470.0,2021,Hacking/IT Incident,Network Server,No
,False,TRUE HEALTH NEW MEXICO,NM,62983.0,2021,Hacking/IT Incident,Network Server,No
,False,AUSTIN PERIO HEALTH,TX,4339.0,2021,Hacking/IT Incident,Email,No
,False,EPISCOPAL RETIREMENT SERVICES,OH,4133.0,2021,Hacking/IT Incident,Network Server,No
,False,SENTARA HEALTHCARE,VA,72121.0,2021,Hacking/IT Incident,Network Server,Yes
,False,"ANTHEM, INC.",IN,6118.0,2021,Hacking/IT Incident,Network Server,Yes
,False,SALTZER HEALTH,ID,15650.0,2021,Hacking/IT Incident,Email,No
,False,UNITED HEALTH CENTERS OF THE SAN JOAQUIN VALLEY,CA,112031.0,2021,Hacking/IT Incident,Network Server,No
,False,"COLORADO ALLERGY AND ASTHMA CENTERS, PC",CO,791.0,2021,Hacking/IT Incident,Email,No
,False,"ONONDAGA COUNTY CHAPTER NYSARC, INC.",NY,5425.0,2021,Hacking/IT Incident,Network Server,No
,False,BLUE SHIELD OF CALIFORNIA,CA,1519.0,2021,Hacking/IT Incident,Network Server,Yes
,False,WASHINGTON COUNTY SCHOOL DISTRICT,UT,659.0,2021,Hacking/IT Incident,Network Server,Yes
,False,ONE COMMUNITY HEALTH,OR,39865.0,2021,Hacking/IT Incident,Network Server,No
,False,OAA ORTHOPAEDIC ASSOCIATES,PA,18052.0,2021,Hacking/IT Incident,Network Server,No
,False,HOWARD UNIVERSITY COLLEGE OF DENTISTRY,DC,80915.0,2021,Hacking/IT Incident,Electronic Medical Record (EMR),No
,False,TRIVALLEY PRIMARY CARE,PA,122806.0,2021,Hacking/IT Incident,Network Server,No
220031,True,BOSTON MEDICAL CENTER,MA,723.0,2021,Unauthorized Access/Disclosure,Email,No
,False,"QUANTUM IMAGING AND THERAPEUTICS ASSOCIATES, INC.",PA,394506.0,2021,Hacking/IT Incident,Network Server,No
,False,"MINNESOTA WOMEN'S CARE, P.A.",MN,1900.0,2021,Unauthorized Access/Disclosure,Paper Records,No
,False,HUNTINGTON HOSPITAL,NY,12925.0,2021,Unauthorized Access/Disclosure,Electronic Medical Record (EMR),No
,False,UPSTATE HOMECARE,NY,5114.0,2021,Hacking/IT Incident,Network Server,No
,False,WYNDRIDGE HEALTH AND REHABILITATION CENTER,TN,1958.0,2021,Hacking/IT Incident,Network Server,No
,False,BROWARD COUNTY PUBLIC SCHOOLS,FL,49608.0,2021,Hacking/IT Incident,Network Server,No
,False,BOULDER NEUROSURGICAL AND SPINE ASSOCIATES,CO,21450.0,2021,Hacking/IT Incident,Email,No
,False,SOUND GENERATIONS,WA,456243.0,2021,Hacking/IT Incident,Network Server,Yes
,False,AMISTAD FAMILY SERVICES,NM,2915.0,2021,Theft,Other (Cloud/Portable Media),No
,False,"MEDSURANT HOLDINGS, LLC",PA,129127.0,2021,Hacking/IT Incident,Network Server,No
,False,REGION IV AREA AGENCY ON AGING,MI,3171.0,2021,Hacking/IT Incident,Email,No
,False,"NEURO REHAB ASSOCIATES, INC. D/B/A NORTHEAST REHABILITATION HOSPITAL NETWORK",NH,190220.0,2021,Unauthorized Access/Disclosure,Network Server,No
,False,PLANNED PARENTHOOD LOS ANGELES,CA,409759.0,2021,Hacking/IT Incident,Network Server,No
,False,AMITA HEALTH MEDICAL GROUP PRIMARY CARE- HOFFMAN ESTATES,IL,1647.0,2021,Unauthorized Access/Disclosure,Email,No
,False,COMMISSION ON ECONOMIC OPPORTUNITY,NY,29454.0,2021,Hacking/IT Incident,Network Server,Yes
,False,"ROY VARUGHESE, M.D.",TX,2916.0,2021,Hacking/IT Incident,Email,No
,False,"GREAT PLAINS MANUFACTURING, INC",KS,4110.0,2021,Hacking/IT Incident,Network Server,No
,False,NIPPON LIFE INSURANCE COMPANY OF AMERICA,NY,4109.0,2021,Hacking/IT Incident,Email,No
,False,"BANSLEY AND KIENER, LLP",IL,70941.0,2021,Hacking/IT Incident,Network Server,Yes
,False,BAYLOR SCOTT & WHITE MEDICAL CENTER - WAXAHACHIE,TX,883.0,2021,Unauthorized Access/Disclosure,Electronic Medical Record (EMR),No
,False,MERTZ MANUFACTURING INC HEALTH INSURANCE PLAN,OK,868.0,2021,Hacking/IT Incident,Network Server,No
,False,VIRGINIA DEPARTMENT OF BEHAVIORAL HEALTH AND DEVELOPMENTAL SERVICES,VA,4037.0,2021,Unauthorized Access/Disclosure,Network Server,No
,False,"OREGON ANESTHESIOLOGY GROUP, P.C.",OR,750500.0,2021,Hacking/IT Incident,Network Server,No
,False,HOPE GROUP LLC,AZ,1510.0,2021,Hacking/IT Incident,Email,No
170198,True,"SUMMIT SURGICAL, LLC",KS,4910.0,2021,Hacking/IT Incident,Network Server,No
,False,WIND RIVER FAMILY AND COMMUNITY HEALTH CARE,WY,8946.0,2021,Unauthorized Access/Disclosure,Email,No
,False,OSR PHYSICAL THERAPY,AZ,714.0,2021,Hacking/IT Incident,Email,No
,False,JAVERY PAIN INSTITUTE,MI,1387.0,2021,Hacking/IT Incident,Email,No
,False,"WEDDELL PEDIATRIC DENTAL SPECIALISTS, LLC",IN,5356.0,2021,Hacking/IT Incident,Email,No
,False,SACRAMENTO COUNTY DEPARTMENT OF HEALTH SERVICES,CA,2096.0,2021,Hacking/IT Incident,Email,No
,False,"EDURO HEALTHCARE, LLC",UT,8059.0,2021,Hacking/IT Incident,Network Server,No
,False,TEXAS ENT SPECIALISTS,TX,535489.0,2021,Hacking/IT Incident,Network Server,No
,False,"BIOPLUS SPECIALTY PHARMACY SERVICES, LLC",FL,348870.0,2021,Hacking/IT Incident,Network Server,No
,False,OREGON EYE SPECIALISTS,OR,42612.0,2021,Hacking/IT Incident,Email,No
,False,UAW RETIREE MEDICAL BENEFITS TRUST,MI,576.0,2021,Hacking/IT Incident,Network Server,Yes
,False,"ANDREW SAUCHELLI, DMD",FL,3416.0,2021,Hacking/IT Incident,Network Server,No
,False,APPLE BLOSSOM FAMILY PRACTICE,VA,12053.0,2021,Hacking/IT Incident,Network Server,Yes
,False,NORTHWEST BROWARD ORTHOPAEDICS ASSOCIATES,FL,53892.0,2021,Hacking/IT Incident,Network Server,No
,False,SURGERY GROUP SC,IL,7646.0,2021,Hacking/IT Incident,Network Server,Yes
,False,SOUTHERN ORTHOPAEDIC ASSOCIATES D/B/A ORTHOPAEDIC INSTITUTE OF WESTERN KENTUCKY,KY,106910.0,2021,Hacking/IT Incident,Email,No
,False,ALABAMA DEPARTMENT OF REHABILITATION SERVICES,AL,934.0,2021,Improper Disposal,Other (Cloud/Portable Media),No
,False,FAST MEDICAL CENTER,OK,901.0,2021,Hacking/IT Incident,Network Server,Yes
,False,"W. EMERY REYNOLDS, M.D",OK,1844.0,2021,Hacking/IT Incident,Network Server,Yes
,False,SKIN CARE SPECIALTY PHYSICIANS,MD,1553.0,2021,Theft,Paper Records,No
,False,"MONONGALIA HEALTH SYSTEM, INC.",WV,398164.0,2021,Hacking/IT Incident,Email,No
,False,CHADDOCK,IL,777.0,2021,Theft,Paper Records,No
,False,"GEORGIA BONE & JOINT SURGEONS, P.C.",GA,39300.0,2021,Hacking/IT Incident,Network Server,No
,False,RHODE ISLAND PUBLIC TRANSIT AUTHORITY,RI,5015.0,2021,Hacking/IT Incident,Network Server,No
,False,"WELFARE, PENSION AND ANNUITY FUNDS OF LOCAL NO. ONE, I.A.T.S.E.",NY,20579.0,2021,Hacking/IT Incident,Email,No
,False,"DANIEL J. EDELMAN HOLDINGS, INC.",IL,184500.0,2021,Hacking/IT Incident,Network Server,Yes
,False,"JAMES KAGAN, MD",CO,1310.0,2021,Hacking/IT Incident,Email,No
,False,DUNELAND SCHOOL CORPORATION,IN,7000.0,2021,Hacking/IT Incident,Network Server,No
,False,C.E. NIEHOFF & COMPANY,IL,1509.0,2021,Hacking/IT Incident,Network Server,No
,False,"MEDQUEST PHARMACY, INC.",UT,39447.0,2021,Hacking/IT Incident,Network Server,No
,False,"FERTILITY CENTERS OF ILLINOIS, PLLC",IL,79943.0,2021,Hacking/IT Incident,Network Server,No
,False,WALGREEN CO.,IL,1352.0,2021,Loss,Paper Records,No
,False,"FLORIDA DIGESTIVE HEALTH SPECIALISTS, LLP",FL,212509.0,2021,Unauthorized Access/Disclosure,Email,No
,False,ADVOCATE AURORA HEALTH,WI,1729.0,2021,Loss,Paper Records,No
,False,"PITHADIA MEDICAL PROFESSIONAL SERVICES, INC.",IN,1624.0,2021,Hacking/IT Incident,Network Server,No
,False,DOUGLAS C MORROW ODPC,IN,5269.0,2021,Hacking/IT Incident,Network Server,No
,False,"HOYA OPTICAL LABS OF AMERICA, INC.",TX,14099.0,2021,Hacking/IT Incident,Network Server,Yes
,False,SAGE MEDICAL PROFESSIONALS LLC,SD,2138.0,2021,Hacking/IT Incident,Network Server,Yes
,False,"VIRTUAL PRIVATE NETWORK SOLUTIONS, LLC D/B/A VPN SOLUTIONS, LLC",VA,6400.0,2021,Hacking/IT Incident,Network Server,Yes
,False,DR. KOCHURANI PUTHUMANA,VA,3805.0,2021,Hacking/IT Incident,Network Server,Yes
,False,"A NEW LEAF, INC.",AZ,10438.0,2021,Hacking/IT Incident,Network Server,No
140276,True,LOYOLA UNIVERSITY MEDICAL CENTER,IL,16934.0,2021,Hacking/IT Incident,Email,No
,False,GRANITE FALLS FAMILY MEDICAL CARE CENTER,NC,5404.0,2021,Hacking/IT Incident,Network Server,Yes
,False,ANTHEM AFFILIATED COVERED ENTITIES,IN,7250.0,2021,Hacking/IT Incident,Network Server,Yes
,False,BARLOW RESPIRATORY HOSPITAL,CA,10761.0,2021,Hacking/IT Incident,Network Server,No
,False,CIOX HEALTH,GA,43033.0,2021,Hacking/IT Incident,Email,Yes
,False,NORTH BROWARD HOSPITAL DISTRICT D/B/A BROWARD HEALTH,FL,1351431.0,2022,Hacking/IT Incident,Network Server,No
,False,"SHERRILL HOUSE, INC.",MA,5006.0,2022,Hacking/IT Incident,Email,No
,False,PEACHTREE ORTHOPAEDIC CLINIC,GA,53686.0,2022,Hacking/IT Incident,Other (Cloud/Portable Media),Yes
,False,"BROCKTON HOSPITAL, INC. D/B/A SIGNATURE HEALTHCARE BROCKTON HOSPITAL",MA,73022.0,2022,Hacking/IT Incident,Email,No
,False,RAVKOO,FL,105000.0,2022,Hacking/IT Incident,Network Server,No
440039,True,VANDERBILT UNIVERSITY MEDICAL CENTER,TN,556.0,2022,Hacking/IT Incident,Email,Yes
,False,"HOUSTON AREA COMMUNITY SERVICES, INC. D/B/A AVENUE 360 HEALTH AND WELLNESS",TX,12186.0,2022,Hacking/IT Incident,Email,No
,False,"ADVENT HEALTH PARTNERS, INC.",TN,37183.0,2022,Hacking/IT Incident,Email,Yes
330214,True,NYU LANGONE HOSPITALS,NY,1141.0,2022,Unauthorized Access/Disclosure,Paper Records,Yes
,False,TTEC HEALTHCARE SOLUTIONS,CO,86305.0,2022,Hacking/IT Incident,Network Server,Yes
,False,SUNCOAST SKIN SOLUTIONS,FL,77190.0,2022,Hacking/IT Incident,Network Server,No
,False,DATAXPORT,TX,8181.0,2022,Hacking/IT Incident,Network Server,Yes
,False,MEDICAL REVIEW INSTITUTE OF AMERICA,UT,134571.0,2022,Hacking/IT Incident,Network Server,Yes
,False,HEART ‘N HOME HOSPICE,ID,4769.0,2022,Hacking/IT Incident,Email,No
,False,"LAKESHORE BONE & JOINT INSTITUTE, PC",IN,23627.0,2022,Hacking/IT Incident,Email,No
,False,DEERBROOK CATH LAB LLC,TX,2364.0,2022,Hacking/IT Incident,Network Server,Yes
,False,HOSPITAL AUTHORITY OF VALDOSTA AND LOWNDES COUNTY GEORGIA,GA,41692.0,2022,Unauthorized Access/Disclosure,Physical Device (Workstation/Laptop),No
,False,OSCAR INSURANCE COMPANY OF FLORIDA,FL,6290.0,2022,Unauthorized Access/Disclosure,Paper Records,No
,False,OSCAR INSURANCE CORPORATION OF OHIO,OH,505.0,2022,Unauthorized Access/Disclosure,Paper Records,No
,False,MILLENNIUM EYE CARE LLC,NJ,6050.0,2022,Hacking/IT Incident,Network Server,No
,False,OSCAR BUCKEYE STATE INSURANCE CORPORATION,OH,1296.0,2022,Unauthorized Access/Disclosure,Paper Records,No
,False,OSCAR HEALTH PLAN OF CALIFORNIA,NJ,7632.0,2022,Unauthorized Access/Disclosure,Paper Records,No
,False,"VANTAGE HOLDING COMPANY, LLC",PA,1762.0,2022,Hacking/IT Incident,Network Server,No
,False,SOUTH CITY HOSPITAL,MO,21601.0,2022,Theft,Network Server,No
,False,ALBANY FAMILY DENTISTRY,MN,1117.0,2022,Hacking/IT Incident,Email,No
,False,"FIONDELLA, MILONE & LASARACINA, LLP",CT,6215.0,2022,Hacking/IT Incident,Network Server,Yes
,False,VOLUNTEERS OF AMERICA SOUTHWEST CALIFORNIA,CA,1300.0,2022,Hacking/IT Incident,Email,No
,False,"DIGITAL INSURANCE, LLC DOING BUSINESS AS ONEDIGITAL",GA,2051.0,2022,Hacking/IT Incident,Network Server,Yes
,False,RAVECO MEDICAL,NY,4897.0,2022,Hacking/IT Incident,Network Server,No
,False,"WALWORTH COUNTY, WISCONSIN",WI,1212.0,2022,Hacking/IT Incident,Email,No
,False,PRACTOLYTICS LLC,SC,1125.0,2022,Unauthorized Access/Disclosure,Electronic Medical Record (EMR),Yes
,False,GOLDEN STATE DERMATOLOGY,CA,1010.0,2022,Unauthorized Access/Disclosure,Paper Records,Yes
,False,COLORADO DEPARTMENT OF HUMAN SERVICES,CO,6132.0,2022,Hacking/IT Incident,Network Server,Yes
,False,"DATAHEALTH, INC.",TX,3649.0,2022,Hacking/IT Incident,Network Server,Yes
,False,ABINGTON MEMORIAL HOSPITAL DBA JEFFERSON ABINGTON HOSPITAL,PA,3475.0,2022,Hacking/IT Incident,Network Server,No
,False,MEDICAL REVIEW INSTITUTE OF AMERICA,UT,2406.0,2022,Hacking/IT Incident,Network Server,Yes
390174,True,"THOMAS JEFFERSON UNIVERSITY HOSPITAL, INC.",PA,5239.0,2022,Hacking/IT Incident,Network Server,No
,False,CARING COMMUNITIES,IL,1659.0,2022,Hacking/IT Incident,Network Server,Yes
,False,"IRISE FLORIDA SPINE AND JOINT INSTITUTE, LLC",FL,61595.0,2022,Hacking/IT Incident,Email,No
,False,"ADVOCATES, INC.",MA,70031.0,2022,Hacking/IT Incident,Network Server,No
,False,"ALLEGHENY HEALTH NETWORK HOME INFUSION, LLC",PA,15342.0,2022,Hacking/IT Incident,Network Server,Yes
,False,UNIVERSITY OF ARKANSAS FOR MEDICAL SCIENCES,AR,518.0,2022,Unauthorized Access/Disclosure,Email,No
,False,WALGREEN CO.,IL,1471.0,2022,Unauthorized Access/Disclosure,Paper Records,No
,False,"COUNTY OF KINGS, STATE OF CALIFORNIA",CA,16590.0,2022,Hacking/IT Incident,Network Server,No
,False,INDEPENDENCE BLUE CROSS,PA,591.0,2022,Hacking/IT Incident,Network Server,No
,False,"MEDICAL HEALTHCARE SOLUTIONS, INC.",MA,133997.0,2022,Hacking/IT Incident,Network Server,Yes
,False,SENECA FAMILY OF AGENCIES,CA,1528.0,2022,Hacking/IT Incident,Network Server,Yes
,False,ONEDIGITAL OBO GUARDIAN LIFE INSURANCE COMPANY OF AMERICA,NY,800.0,2022,Hacking/IT Incident,Network Server,Yes
,False,SPENCER’S GIFTS LLC FLEXIBLE BENEFITS AND WELFARE BENEFIT PLANS,NJ,10023.0,2022,Hacking/IT Incident,Network Server,No
,False,PACE CENTER FOR GIRLS,FL,18300.0,2022,Hacking/IT Incident,Email,No
,False,FAMILY CHRISTIAN HEALTH CENTER,IL,31000.0,2022,Hacking/IT Incident,Network Server,No
,False,PHILADELPHIA FIGHT COMMUNITY HEALTH CENTERS,PA,17992.0,2022,Hacking/IT Incident,Network Server,No
,False,"CATHOLIC HOSPICE, INC.",FL,14986.0,2022,Hacking/IT Incident,Email,No
330106,True,NORTH SHORE UNIVERSITY HOSPITAL,NY,7614.0,2022,Unauthorized Access/Disclosure,Electronic Medical Record (EMR),No
,False,"MORLEY COMPANIES, INC.",MI,659194.0,2022,Hacking/IT Incident,Network Server,Yes
,False,OKLAHOMA HEALTHCARE AUTHORITY (OHCA),OK,8629.0,2022,Unauthorized Access/Disclosure,Network Server,Yes
,False,FLORIDA BLUE,FL,588.0,2022,Unauthorized Access/Disclosure,Paper Records,No
,False,HOFMANN ARTHRITIS INSTITUTE PLLC AND HOFMANN ARTHRITIS INSTITUTE OF NEVADA PLLC,UT,13320.0,2022,Hacking/IT Incident,Network Server,Yes
,False,"CROSS TIMBERS HEALTH CLINICS, INC/ D/B/A ACCELHEALTH",TX,48126.0,2022,Hacking/IT Incident,Network Server,No
,False,SOUTH SHORE HOSPITAL CORPORATION,IL,115175.0,2022,Hacking/IT Incident,Network Server,No
,False,"LA POSADA AT PARK CENTRE, INC.",AZ,812.0,2022,Hacking/IT Incident,Network Server,No
,False,SENECA NATION HEALTH SYSTEM,NY,12000.0,2022,Hacking/IT Incident,Network Server,No
,False,"EPIC PHARMACY NETWORK, INC.",VA,28776.0,2022,Hacking/IT Incident,Email,No
,False,"SUMMIT BHC WEST VIRGINIA, LLC D/B/A HIGHLAND HOSPITAL",WV,6804.0,2022,Hacking/IT Incident,Email,No
,False,"JACKSONVILLE SPINE CENTER, P.A.",FL,38000.0,2022,Hacking/IT Incident,Network Server,No
,False,CVS PHARMACY,RI,6221.0,2022,Hacking/IT Incident,Network Server,No
,False,FAMILY FARE LLC,MI,3892.0,2022,Hacking/IT Incident,Network Server,Yes
,False,ENGLEWOOD HEALTH,NJ,582.0,2022,Hacking/IT Incident,Email,Yes
,False,JACKSON COUNTY HOSPITAL DISTRICT,FL,96253.0,2022,Hacking/IT Incident,Network Server,No
,False,PRIORITY HEALTH,MI,2112.0,2022,Hacking/IT Incident,Network Server,No
,False,COOPER UNIVERSITY HEALTH CARE,NJ,1039.0,2022,Hacking/IT Incident,Email,No
310041,True,COMMUNITY MEDICAL CENTER,NJ,630.0,2022,Hacking/IT Incident,Email,Yes
,False,AETNA ACE,CT,893.0,2022,Hacking/IT Incident,Network Server,Yes
310074,True,JERSEY CITY MEDICAL CENTER,NJ,1130.0,2022,Hacking/IT Incident,Email,Yes
,False,COMPREHENSIVE HEALTH SERVICES,FL,106752.0,2022,Hacking/IT Incident,Email,No
,False,EXTEND FERTILITY,NY,10373.0,2022,Hacking/IT Incident,Network Server,No
,False,LIBERTY OF OKLAHOMA CORPORATION,PA,5746.0,2022,Hacking/IT Incident,Email,Yes
,False,"TOWNE HOME CARE, LLC",NJ,5591.0,2022,Hacking/IT Incident,Network Server,No
,False,"BIBLE FELLOWSHIP CHURCH HOMES, INC. DBA FELLOWSHIP COMMUNITY",PA,3500.0,2022,Hacking/IT Incident,Network Server,No
,False,"US RADIOLOGY SPECIALISTS, INC.",NC,87552.0,2022,Hacking/IT Incident,Network Server,Yes
,False,MEMORIAL VILLAGE ER,TX,80000.0,2022,Hacking/IT Incident,Network Server,No
,False,ASCENSION MICHIGAN (SINGLE AFFILIATED COVERED ENTITY) ACE,MI,27177.0,2022,Unauthorized Access/Disclosure,Electronic Medical Record (EMR),No
270051,True,LOGAN HEALTH MEDICAL CENTER,MT,213543.0,2022,Hacking/IT Incident,Network Server,No
,False,"ULTIMATE CARE, INC.",NY,15788.0,2022,Hacking/IT Incident,Email,No
,False,CAREOREGON ADVANTAGE,OR,10467.0,2022,Unauthorized Access/Disclosure,Email,No
