ccn,cbsa,report_year,beds,fte_employees,total_discharges,total_days,inpatient_revenue,outpatient_revenue,total_patient_revenue,net_patient_revenue,total_operating_expense,net_income,total_costs,total_salaries,overhead_costs,depreciation_cost,contract_labor,cost_to_charge_ratio,charity_care_cost,bad_debt_expense,cost_of_uncompensated_care,total_unreimbursed_and_uncompensated_care,cash_on_hand_and_in_banks,accounts_receivable,total_current_assets,total_current_liabilities,total_long_term_liabilities,total_liabilities,total_fund_balances,total_assets,medicaid_net_revenue
521329,20260.0,2016,25.0,257.08,534.0,2862.0,7051139.0,98706610.0,105757749.0,53802731.0,48413341.0,7323719.0,34499603.0,23764337.0,24649004.0,2389496.0,,0.500295,1468777.0,2774633.0,2785297.0,4776129.0,23032960.0,7499971.0,31542529.0,4060447.0,,4060447.0,87706814.0,91767261.0,3256481.0
521329,20260.0,2017,25.0,281.91,534.0,2753.0,7595186.0,119243005.0,126838191.0,62596611.0,56910144.0,9116715.0,39200115.0,28522574.0,28485063.0,3020070.0,,0.491148,1757155.0,1553391.0,2427221.0,5351863.0,25538294.0,8654086.0,35524317.0,3094148.0,,3094148.0,96703107.0,99797255.0,3199813.0
521329,20260.0,2018,25.0,239.43,638.0,2738.0,8456210.0,132527211.0,140983421.0,70434185.0,60467092.0,11121361.0,50210923.0,29974223.0,30531325.0,3084825.0,,0.471997,2250074.0,2421540.0,3300845.0,7302329.0,29997242.0,7729580.0,39475533.0,2774500.0,405538.0,3180038.0,107512732.0,110692770.0,3895392.0
521329,20260.0,2019,25.0,240.62,501.0,2220.0,8072677.0,131873587.0,139946264.0,68669987.0,62715343.0,13088676.0,52722133.0,29972275.0,32743068.0,3255569.0,,0.505489,2696751.0,1941864.0,3583382.0,8165709.0,51164820.0,6613416.0,62407398.0,11684417.0,832040.0,12516457.0,120167283.0,132683740.0,3739269.0
521329,20260.0,2020,16.0,245.82,536.0,3336.0,9129361.0,158407924.0,167537285.0,80968494.0,66262707.0,20859667.0,52497712.0,31760376.0,34502331.0,2672523.0,,0.425665,449102.0,1944598.0,1238106.0,4597899.0,83618123.0,9186975.0,97874158.0,9952776.0,4441613.0,14394389.0,140387173.0,154781562.0,3958527.0
521329,20260.0,2021,16.0,246.32,420.0,3763.0,9966570.0,181067400.0,191033970.0,90026601.0,75708415.0,14474650.0,60937118.0,35052676.0,40655739.0,2598167.0,,0.422575,482601.0,2541099.0,1523533.0,5787814.0,92467148.0,8460441.0,111648168.0,7255826.0,1138929.0,8394755.0,156143274.0,164538029.0,5662477.0
521329,20260.0,2022,16.0,255.26,467.0,3850.0,11164210.0,199965109.0,211129319.0,98207301.0,79989295.0,23894469.0,67033379.0,36077349.0,43911946.0,2502065.0,,0.410473,696825.0,3074702.0,1926987.0,6138387.0,110508410.0,9162551.0,129947948.0,3355577.0,853102.0,4208679.0,180438929.0,184647608.0,5800871.0
521329,20260.0,2023,16.0,263.36,530.0,3660.0,11205979.0,218525500.0,229731479.0,103808947.0,83817963.0,26062927.0,69991983.0,37286514.0,46531449.0,2554982.0,,0.393968,747546.0,3856617.0,2243144.0,6214820.0,133863685.0,10798860.0,154938590.0,3447684.0,807895.0,4255579.0,206554148.0,210809727.0,5450496.0
521330,99952.0,2014,25.0,230.55,786.0,3948.0,18635912.0,43018218.0,61654130.0,38343103.0,37388933.0,3152600.0,28733885.0,17306402.0,20082531.0,978842.0,,0.542609,519895.0,1280951.0,1084738.0,2359857.0,5709885.0,10635173.0,18088457.0,6872657.0,15127179.0,21999836.0,49877563.0,71877399.0,1667040.0
521330,99952.0,2015,24.0,244.16,851.0,3605.0,19768380.0,50493044.0,70261424.0,43315065.0,43509075.0,-2564237.0,33632291.0,19177182.0,24331893.0,2754379.0,,0.568354,688210.0,1419073.0,1418421.0,2833136.0,6120092.0,10478385.0,35213099.0,4541164.0,39392209.0,43933373.0,47085265.0,91018638.0,1667040.0
521330,99952.0,2016,24.0,284.87,867.0,4040.0,20175077.0,57761491.0,77936568.0,47331848.0,47221405.0,1887084.0,37692574.0,20630965.0,26590433.0,4021478.0,,0.57469,875667.0,1406848.0,1585068.0,2105351.0,7212771.0,9641868.0,24947567.0,7247851.0,38029556.0,45277407.0,49104115.0,94381522.0,1835290.0
521330,99952.0,2017,24.0,293.2,851.0,3711.0,18100301.0,63322087.0,81422388.0,50079379.0,52084766.0,-224342.0,40966617.0,21312063.0,30772703.0,4191778.0,,0.598052,931755.0,559101.0,1136779.0,4120849.0,6819409.0,9826138.0,18177761.0,7313302.0,37478580.0,44791882.0,49454893.0,94246775.0,2507057.0
521330,99952.0,2018,24.0,283.93,750.0,3509.0,19726667.0,65372491.0,85099158.0,51556770.0,52230657.0,619523.0,41246340.0,20716857.0,31513800.0,4374100.0,,0.573814,835446.0,644308.0,1061594.0,3072248.0,6599031.0,13183114.0,21007926.0,7420046.0,36133783.0,43553829.0,49501356.0,93055185.0,2909434.0
521330,99952.0,2019,24.0,274.43,637.0,2978.0,18150091.0,69384420.0,87534511.0,52057329.0,52530618.0,3424038.0,43168367.0,20173257.0,32357361.0,4392614.0,,0.582899,917960.0,691100.0,1161413.0,3258076.0,13073799.0,7433991.0,22260112.0,6712589.0,34781127.0,41493716.0,52918958.0,94412674.0,3737001.0
521330,99952.0,2020,24.0,276.03,649.0,2915.0,19521593.0,67785781.0,87307374.0,55007890.0,51550350.0,6798957.0,41206978.0,20687286.0,30863064.0,4222827.0,,0.55596,892963.0,712548.0,1198694.0,3648224.0,20004326.0,8501465.0,36215463.0,10694191.0,27539178.0,38233369.0,59738793.0,97972162.0,2903378.0
521330,99952.0,2021,24.0,276.15,653.0,3120.0,20655217.0,83153583.0,103808800.0,60648988.0,55136566.0,12350992.0,44640410.0,22605423.0,32531143.0,3785899.0,,0.504441,688900.0,696665.0,964352.0,2756720.0,32316865.0,9489208.0,43897082.0,8103891.0,26364104.0,34467995.0,72098108.0,106566103.0,5044708.0
521330,99952.0,2022,24.0,269.01,612.0,2644.0,17774784.0,87730644.0,105505428.0,60354215.0,57699675.0,-111471.0,46879072.0,24387317.0,33312358.0,4339978.0,,0.525879,780989.0,767762.0,1118679.0,3515830.0,15741784.0,22264137.0,29741121.0,9058111.0,26680351.0,35738462.0,71922192.0,107660654.0,5535814.0
521330,99952.0,2023,24.0,280.16,373.0,2323.0,12496808.0,107069011.0,119565819.0,67272423.0,66053890.0,5718792.0,55640878.0,26479209.0,39574681.0,4688880.0,,0.545945,594848.0,334691.0,769187.0,3256809.0,16029857.0,17233175.0,28491094.0,6121094.0,25497581.0,31618675.0,77625055.0,109243730.0,4588000.0
521331,99952.0,2014,25.0,129.83,364.0,1511.0,9089115.0,23562624.0,32651739.0,19694461.0,19500904.0,-584880.0,18391858.0,8984654.0,10516250.0,1088240.0,,0.596201,68296.0,1195186.0,733177.0,841968.0,1496259.0,5583618.0,4925562.0,1626256.0,14476869.0,16103125.0,6732106.0,22835231.0,652047.0
521331,99952.0,2015,25.0,133.04,334.0,1470.0,9069407.0,22225378.0,31294785.0,19035988.0,19556530.0,-1336808.0,18574260.0,8952153.0,10604377.0,1286050.0,,0.630471,8673.0,1282291.0,782407.0,972943.0,559225.0,7226721.0,5110653.0,1829378.0,13418500.0,15247878.0,5466858.0,20714736.0,497360.0
521331,99952.0,2016,25.0,127.95,279.0,1229.0,9458575.0,23358238.0,32816813.0,19498941.0,19375311.0,-483537.0,18504439.0,8775405.0,10599906.0,1262650.0,,0.599581,7637.0,784495.0,436873.0,1509871.0,1281700.0,5784229.0,5334543.0,1989320.0,12886235.0,14875555.0,5053149.0,19928704.0,779300.0
521331,99952.0,2017,25.0,127.08,250.0,1056.0,8281126.0,25610079.0,33891205.0,19941239.0,19581260.0,-602806.0,18785089.0,8809803.0,10771457.0,1176295.0,,0.589333,22634.0,1105269.0,639081.0,1465484.0,974575.0,5791069.0,5027695.0,1908008.0,12198503.0,14106511.0,4417930.0,18524441.0,1430491.0
521331,99952.0,2018,25.0,126.33,224.0,1013.0,7976645.0,25698437.0,33675082.0,20659895.0,20147592.0,-489573.0,19417722.0,9127875.0,11019717.0,1108281.0,,0.630033,33050.0,1030479.0,617810.0,2333561.0,1162443.0,5897772.0,5694469.0,2227069.0,11627980.0,13855049.0,3887594.0,17742643.0,858505.0
521331,99952.0,2019,25.0,119.06,162.0,631.0,6376591.0,30276202.0,36652793.0,21482101.0,20130062.0,184745.0,19274545.0,9197814.0,10932248.0,1049181.0,,0.570443,77353.0,1183410.0,704273.0,2360604.0,1555403.0,7377401.0,6702469.0,2646917.0,10901432.0,13548349.0,4313809.0,17862158.0,1396261.0
521331,99952.0,2020,25.0,119.79,161.0,873.0,7562334.0,28808378.0,36370712.0,21414279.0,20341539.0,201413.0,19566381.0,9533659.0,10807880.0,819588.0,,0.581811,80132.0,1473988.0,890193.0,1835522.0,11862894.0,7256863.0,16863964.0,7856181.0,14968368.0,22824549.0,4561159.0,27385708.0,3837417.0
521331,99952.0,2021,25.0,122.73,163.0,914.0,6671913.0,31819818.0,38491731.0,22332714.0,21458273.0,4809741.0,20731225.0,9857142.0,11601131.0,815167.0,,0.578065,96192.0,893587.0,568863.0,1472798.0,10905407.0,7403223.0,16298712.0,8633831.0,9633374.0,18267205.0,9343227.0,27610432.0,4257345.0
521331,99952.0,2022,25.0,122.23,209.0,1014.0,7511097.0,33053141.0,40564238.0,24389797.0,22921687.0,1779521.0,22193178.0,10125859.0,12795828.0,865310.0,,0.588157,46061.0,1149387.0,671953.0,1474154.0,7583197.0,6778634.0,12955278.0,4953689.0,8652762.0,13606451.0,10955541.0,24561992.0,4719340.0
521331,99952.0,2023,25.0,112.0,195.0,1065.0,8301958.0,33430635.0,41732593.0,25350231.0,25205578.0,219788.0,24491712.0,10468586.0,14736992.0,866181.0,,1.0,67164.0,931061.0,605237.0,1326726.0,4775887.0,7035932.0,10284151.0,3572552.0,8274244.0,11846796.0,11196276.0,23043072.0,5324104.0
521332,99952.0,2014,25.0,107.35,345.0,2029.0,5111663.0,31103347.0,36215010.0,19667355.0,18016480.0,3170160.0,15337449.0,7124184.0,10892296.0,603519.0,,0.455301,419280.0,545588.0,599816.0,1478184.0,2536780.0,2551108.0,15002189.0,2713106.0,21200000.0,23913106.0,23777957.0,47691063.0,1707414.0
521332,99952.0,2015,25.0,107.99,272.0,2282.0,5749607.0,33192812.0,38942419.0,20658231.0,18636967.0,1937266.0,15841243.0,7318256.0,11318711.0,532160.0,,0.438893,165064.0,875143.0,534831.0,1776362.0,3232345.0,2662817.0,17570631.0,7299722.0,20655000.0,27954722.0,25303537.0,53258259.0,1274908.0
521332,99952.0,2016,20.0,113.15,336.0,2195.0,6078349.0,37175380.0,43253729.0,21589515.0,21657597.0,3289676.0,19121577.0,7932546.0,13725051.0,1449325.0,,0.474291,1050349.0,1044540.0,1519984.0,2717924.0,4431077.0,2741404.0,19568739.0,6246918.0,19570616.0,25817534.0,27922344.0,53739878.0,1782392.0
521332,99952.0,2017,20.0,116.3,321.0,2221.0,6759275.0,42013558.0,48772833.0,24562325.0,24155020.0,1374397.0,22124976.0,8364113.0,15790907.0,2323808.0,,0.487245,979240.0,1262361.0,1558736.0,4352296.0,5393359.0,3665279.0,10067832.0,4190063.0,19003477.0,23193540.0,29296741.0,52490281.0,1591392.0
521332,99952.0,2018,20.0,117.1,289.0,2179.0,7514486.0,46349952.0,53864438.0,28447957.0,27341216.0,2514560.0,24891340.0,8629673.0,18711543.0,2557420.0,,0.497693,553509.0,1543263.0,1258433.0,3346249.0,4277392.0,3600766.0,8715318.0,3815094.0,18411339.0,22226433.0,31811301.0,54037734.0,1723443.0
521332,99952.0,2019,20.0,115.61,271.0,1924.0,7359545.0,46947187.0,54306732.0,27490890.0,27077488.0,1572241.0,24523375.0,8475134.0,18602354.0,2600049.0,,0.487124,974529.0,1504136.0,1655670.0,3383405.0,4765494.0,3731376.0,9291161.0,4756265.0,17674201.0,22430466.0,33383542.0,55814008.0,2002163.0
521332,99952.0,2020,20.0,119.26,269.0,1520.0,7015421.0,44131660.0,51147081.0,27422311.0,26774068.0,9082784.0,24273899.0,8810880.0,17963188.0,2374498.0,,0.513573,1207530.0,1116905.0,1718778.0,3361827.0,17059347.0,3162310.0,21196670.0,10279501.0,16907062.0,27186563.0,42466326.0,69652889.0,2315163.0
521332,99952.0,2021,20.0,114.03,300.0,1555.0,8672605.0,52583680.0,61256285.0,30298993.0,27388920.0,256603.0,27482711.0,9418926.0,21126559.0,2178832.0,,0.483936,217627.0,1348280.0,809344.0,2642855.0,4790714.0,3102858.0,44602605.0,7717684.0,16421498.0,24139182.0,42722949.0,66862131.0,4062460.0
521332,99952.0,2022,20.0,111.88,331.0,2098.0,9575911.0,56019117.0,65595028.0,33356384.0,30504281.0,-1090453.0,30031746.0,10039660.0,23473016.0,1972203.0,,0.49771,1469087.0,1207657.0,2003252.0,5253508.0,1782597.0,7040176.0,40064725.0,5121296.0,16353463.0,21474759.0,41632484.0,63107243.0,1770010.0
521332,99952.0,2023,20.0,109.92,301.0,1268.0,7419938.0,62281399.0,69701337.0,34177789.0,30332683.0,3985022.0,29718002.0,10399556.0,23510172.0,2097213.0,,0.477247,1738985.0,1543868.0,2429502.0,4377502.0,2435614.0,8945808.0,44230356.0,4795354.0,15464623.0,20259977.0,45617505.0,65877482.0,3191811.0
521333,99952.0,2014,25.0,209.56,830.0,2525.0,16419706.0,49712358.0,66132064.0,43811765.0,40929633.0,2079794.0,33903537.0,17438801.0,23490832.0,2148823.0,,0.630263,439712.0,2644558.0,1955304.0,4117170.0,1484383.0,8746544.0,21078361.0,4664922.0,12387475.0,17052397.0,33498749.0,50551146.0,3714016.0
521333,99952.0,2015,25.0,254.56,854.0,2651.0,17056649.0,54777881.0,71834530.0,47100523.0,43478299.0,1797020.0,36277718.0,19894616.0,23583683.0,2088669.0,,0.616722,650383.0,3109494.0,2463686.0,5317577.0,1475512.0,12278895.0,21998484.0,5005667.0,11757260.0,16762927.0,35341042.0,52103969.0,2651797.0
521333,99952.0,2016,25.0,265.39,850.0,2547.0,18359213.0,59647566.0,78006779.0,49520667.0,46415512.0,3877263.0,38440856.0,21088595.0,25326917.0,2260954.0,,0.604323,1353557.0,1434080.0,2088141.0,4882182.0,1528052.0,11741175.0,23376157.0,5477331.0,11256140.0,16733471.0,39181810.0,55915281.0,4236814.0
521333,99952.0,2017,25.0,274.11,786.0,2348.0,16961748.0,62430589.0,79392337.0,49754364.0,48264935.0,2192155.0,39827872.0,21084167.0,27180768.0,2220825.0,,0.613784,1014165.0,1838423.0,1985832.0,5463818.0,2725869.0,10654173.0,21587884.0,4535508.0,10866694.0,15402202.0,41380183.0,56782385.0,4141669.0
521333,99952.0,2018,25.0,279.73,822.0,2237.0,15027106.0,83902266.0,98929372.0,65332968.0,57900659.0,5202510.0,45986056.0,24573380.0,33327279.0,2325022.0,,0.550273,2619898.0,3175153.0,4233664.0,6920977.0,4386315.0,18021822.0,26535898.0,7329128.0,10581498.0,17910626.0,46577507.0,64488133.0,4449074.0
521333,99952.0,2019,25.0,287.82,789.0,3148.0,18136938.0,98026257.0,116163195.0,69140041.0,64912429.0,7974865.0,48059550.0,24996394.0,39916035.0,2601109.0,,0.476545,6141424.0,3553826.0,7731891.0,9324131.0,15726019.0,22798155.0,38385970.0,10085706.0,24331080.0,34416786.0,54554125.0,88970911.0,4227345.0
521333,99952.0,2020,25.0,292.52,774.0,3207.0,16614810.0,83088438.0,99703248.0,58775115.0,59603642.0,6506056.0,48812793.0,25814994.0,33788648.0,3196479.0,,0.580226,5088245.0,1879111.0,6044470.0,8837389.0,22872729.0,13697344.0,45840482.0,10724904.0,24815619.0,35540523.0,61047436.0,96587959.0,5235622.0
521333,99952.0,2021,25.0,287.62,672.0,3330.0,15142351.0,76109050.0,91251401.0,59762110.0,60346172.0,4418897.0,49732877.0,25084054.0,35262118.0,3441412.0,,0.690906,1163960.0,2917699.0,2997802.0,7193241.0,20208810.0,18826447.0,47268866.0,7271773.0,23436868.0,30708641.0,65496999.0,96205640.0,7233430.0
521333,99952.0,2022,25.0,271.47,557.0,3491.0,15047965.0,81408009.0,96455974.0,60695503.0,61750177.0,-4977293.0,52757416.0,25772223.0,35977954.0,3187312.0,,0.686858,673886.0,2314300.0,2062897.0,7623894.0,20170475.0,16089583.0,44204657.0,7343694.0,21810630.0,29154324.0,60511941.0,89666265.0,6507815.0
521333,99952.0,2023,25.0,248.69,442.0,3537.0,13066862.0,91130190.0,104197052.0,64011833.0,61313523.0,11948849.0,53228808.0,26105688.0,35207835.0,2957629.0,,0.6253,325910.0,3259962.0,2178475.0,4723476.0,10497549.0,19152206.0,56248858.0,7429192.0,20733207.0,28162399.0,71938096.0,100100495.0,8752577.0
521334,99952.0,2014,25.0,220.72,968.0,4149.0,9839122.0,45848592.0,55687714.0,35482055.0,31539600.0,5224982.0,28672557.0,16310322.0,15229278.0,2061490.0,,0.554372,176204.0,1230000.0,806190.0,806282.0,,4733477.0,7059203.0,-35653960.0,8102485.0,-27551475.0,70663028.0,43111553.0,3988417.0
521334,99952.0,2015,25.0,214.0,955.0,4109.0,7273612.0,46994688.0,54268300.0,31703534.0,29442779.0,4422790.0,28260943.0,14679410.0,14763369.0,2159589.0,,0.538885,120034.0,1240027.0,760981.0,780249.0,,7739770.0,7132952.0,-43023622.0,2877503.0,-40146119.0,82716253.0,42570134.0,4128279.0
521334,99952.0,2016,25.0,208.0,1083.0,3521.0,8829922.0,47799879.0,56629801.0,33303294.0,29617999.0,5481177.0,28163842.0,14825603.0,14792396.0,1555531.0,,0.538212,117384.0,1240700.0,753239.0,1512977.0,,7312834.0,53212691.0,176.0,2598203.0,2598379.0,88197430.0,90795809.0,3009276.0
521334,99952.0,2017,25.0,182.32,1029.0,3057.0,7856653.0,48189790.0,56046443.0,29387360.0,29091754.0,2823810.0,27906962.0,14319064.0,14772690.0,1641939.0,,0.542611,176094.0,1881721.0,1146692.0,2766803.0,,8302677.0,55388122.0,216.0,2295834.0,2296050.0,91021240.0,93317290.0,2264734.0
521334,99952.0,2018,25.0,170.16,970.0,3340.0,10552623.0,66803637.0,77356260.0,40552913.0,34208189.0,6211483.0,32295881.0,13412935.0,19411865.0,1825934.0,,0.47056,1611320.0,1383389.0,2208144.0,2653575.0,1024222.0,9959166.0,63462935.0,1820248.0,,1820248.0,97210705.0,99030953.0,3225195.0
521334,99952.0,2019,25.0,250.68,926.0,2782.0,12307761.0,74838031.0,87145792.0,44556213.0,35220915.0,12007200.0,35612024.0,12725104.0,20857704.0,1703814.0,,0.437085,348143.0,1638107.0,1017646.0,1129166.0,11269960.0,10253908.0,73713780.0,1977167.0,,1977167.0,109200462.0,111177629.0,3768520.0
521334,99952.0,2020,25.0,239.85,880.0,3087.0,15299351.0,81879026.0,97178377.0,46212886.0,41284387.0,6859329.0,34652480.0,12101831.0,27093954.0,1761165.0,,0.374525,466988.0,2088602.0,1249140.0,1249140.0,14636750.0,11978555.0,78808076.0,775569.0,-53450.0,722119.0,115453063.0,116175182.0,4665736.0
521334,99952.0,2021,25.0,218.55,969.0,3515.0,18468926.0,92407667.0,110876593.0,50620532.0,44016057.0,9155814.0,37432015.0,11903292.0,30565491.0,1795884.0,,0.355259,637007.0,1547274.0,1186671.0,1190771.0,18619454.0,6294930.0,88011655.0,381055.0,1196613.0,1577668.0,124608876.0,126186544.0,4563113.0
521334,99952.0,2022,25.0,281.95,799.0,3452.0,16155704.0,105153610.0,121309314.0,49033965.0,46015570.0,3274210.0,41791168.0,15800459.0,30215111.0,2059871.0,,0.375259,664271.0,2209084.0,1479086.0,1642648.0,20717065.0,12520708.0,34947063.0,-56384629.0,-53450.0,-56438079.0,127883086.0,71445007.0,5297272.0
521334,99952.0,2023,25.0,228.76,851.0,3409.0,19615052.0,120993945.0,140608997.0,55385963.0,46833534.0,11222713.0,39334308.0,14213286.0,32620248.0,1943775.0,,0.312682,682306.0,9139166.0,3560745.0,3560745.0,31973614.0,6109108.0,44340771.0,-56493312.0,-53450.0,-56546762.0,139105798.0,82559036.0,5156052.0
521335,33460.0,2014,25.0,272.1,2215.0,5494.0,23736203.0,72363943.0,96100146.0,50400589.0,51698506.0,1693095.0,39720705.0,19435727.0,32262779.0,3763158.0,,0.474864,,,-30559.0,244276.0,17183180.0,6071893.0,26356901.0,11021642.0,24105892.0,35127534.0,43714505.0,78842039.0,2564974.0
521335,33460.0,2015,25.0,283.25,1952.0,4960.0,22322327.0,83851172.0,106173499.0,54872511.0,54990317.0,2044255.0,40255998.0,19871751.0,35118566.0,4152935.0,,0.436389,10594.0,1125193.0,478687.0,1133575.0,18906893.0,4626647.0,35270642.0,12865300.0,22966537.0,35831837.0,45462959.0,81294796.0,3515728.0
521335,33460.0,2016,25.0,249.97,1866.0,3993.0,20681415.0,83466042.0,104147457.0,53017141.0,53100351.0,2821182.0,37600519.0,18999560.0,34100791.0,3997602.0,,0.39374,,1894674.0,736438.0,1103173.0,18753034.0,5642945.0,25302123.0,10420487.0,19877504.0,30297991.0,49105400.0,79403391.0,1697637.0
521335,33460.0,2017,25.0,256.3,1903.0,4688.0,22030977.0,90175617.0,112206594.0,54836274.0,54401077.0,3341402.0,39821103.0,19884728.0,34516349.0,2896655.0,,0.391157,128312.0,1702395.0,778302.0,1019038.0,19174327.0,5651972.0,25767388.0,9944919.0,17020358.0,26965277.0,53840880.0,80806157.0,980931.0
521335,33460.0,2018,25.0,257.11,1365.0,4487.0,22781879.0,99907572.0,122689451.0,60531893.0,56292068.0,5861143.0,43727480.0,20339342.0,35952726.0,2374890.0,,0.393876,1073018.0,1999096.0,1844853.0,2275076.0,13713639.0,5833775.0,20800175.0,9907287.0,13851672.0,23758959.0,59791411.0,83550370.0,3705742.0
521335,33460.0,2019,25.0,258.23,1406.0,4400.0,24911943.0,108077547.0,132989490.0,60352849.0,58849277.0,6161776.0,44718896.0,20655121.0,38194156.0,1600726.0,,0.369742,1298302.0,2205069.0,2105861.0,2736412.0,14936721.0,6033775.0,22063227.0,21748551.0,,21748551.0,67024064.0,88772615.0,3985223.0
521335,33460.0,2020,25.0,232.85,2884.0,4723.0,24385815.0,100534813.0,124920628.0,57049950.0,57515707.0,6973836.0,42799545.0,18576853.0,38938854.0,1564851.0,,0.376252,951793.0,1676513.0,1575021.0,2065723.0,25825558.0,6621680.0,33435144.0,19915342.0,8515936.0,28431278.0,74235728.0,102667006.0,4612120.0
521335,33460.0,2021,25.0,250.76,1214.0,5581.0,26852459.0,125750764.0,152603223.0,68271097.0,59132201.0,13965394.0,47818346.0,20325625.0,38806576.0,1422363.0,,0.342453,1068630.0,1534714.0,1596246.0,1634118.0,33224482.0,7497400.0,41755023.0,16745858.0,6025196.0,22771054.0,88585277.0,111356331.0,5698411.0
521335,33460.0,2022,25.0,274.36,1851.0,5656.0,28672446.0,135577766.0,164250212.0,71582743.0,65801634.0,8773736.0,51490075.0,22296750.0,43504884.0,1312241.0,,0.336608,1552663.0,1843030.0,2178260.0,2178260.0,25121657.0,8094576.0,34183125.0,11799133.0,3764750.0,15563883.0,97215680.0,112779563.0,5654526.0
521335,33460.0,2023,25.0,289.5,1834.0,5449.0,26826943.0,150662372.0,177489315.0,77450007.0,72831275.0,10853090.0,56849909.0,26065131.0,46766144.0,1139806.0,,0.352017,6944253.0,1843030.0,7592020.0,8012176.0,27249820.0,8429793.0,38717659.0,11226953.0,,11226953.0,108266602.0,119493555.0,5980307.0
521336,99952.0,2014,25.0,182.44,778.0,3446.0,17987063.0,53253655.0,71240718.0,39040030.0,33649439.0,6774219.0,29548190.0,13123949.0,20543476.0,2632223.0,,0.444356,68829.0,2643579.0,1095044.0,1095044.0,4289743.0,8555214.0,35151604.0,4942682.0,11118478.0,16061160.0,43818564.0,59879724.0,8671435.0
521336,99952.0,2015,25.0,186.05,672.0,3192.0,18986152.0,58310140.0,77296292.0,40220856.0,36003414.0,5121898.0,31164852.0,13660887.0,22350951.0,2823588.0,,0.438838,57907.0,2192845.0,992004.0,1038695.0,4003565.0,12318559.0,38583639.0,4471257.0,9701947.0,14173204.0,48940462.0,63113666.0,7618427.0
521336,99952.0,2016,25.0,190.35,720.0,3296.0,19940289.0,61111230.0,81051519.0,43490065.0,37261871.0,7558572.0,32599392.0,14286974.0,22981396.0,2794770.0,,0.44085,58434.0,1927740.0,855295.0,1244767.0,4767139.0,8800128.0,43935172.0,4818412.0,8124089.0,12942501.0,56499034.0,69441535.0,7243197.0
521336,99952.0,2017,25.0,190.35,740.0,3021.0,18521263.0,65853388.0,84374651.0,46125532.0,40692852.0,6761176.0,35618727.0,15971460.0,24717933.0,2893870.0,,0.46095,639058.0,1632759.0,1338029.0,2851816.0,5131501.0,9083069.0,47338293.0,5146877.0,6634959.0,11781836.0,63260210.0,75042046.0,6607834.0
521336,99952.0,2018,25.0,217.98,750.0,3079.0,21946737.0,74276359.0,96223096.0,49423728.0,44901758.0,5585210.0,38551228.0,18412614.0,26489146.0,2854304.0,,0.441448,442836.0,1960177.0,1253653.0,2742907.0,5971186.0,8886667.0,47931777.0,5012087.0,5389697.0,10401784.0,68845420.0,79247204.0,6907460.0
521336,99952.0,2019,25.0,246.18,784.0,3006.0,23209430.0,87214525.0,110423955.0,57908105.0,52751669.0,5242172.0,44717842.0,21733885.0,31017786.0,3128488.0,,0.454002,395817.0,2665872.0,1516307.0,3574156.0,6281061.0,9617611.0,48587351.0,6679821.0,4098825.0,10778646.0,74087592.0,84866238.0,7249436.0
521336,99952.0,2020,25.0,259.48,658.0,2740.0,21382899.0,92833357.0,114216256.0,58773164.0,57187508.0,11346478.0,47755207.0,25313256.0,31874252.0,3651964.0,,0.481389,808509.0,963375.0,1180428.0,4637813.0,4823264.0,8135659.0,51746321.0,10262743.0,8145809.0,18408552.0,85434070.0,103842622.0,7282438.0
521336,99952.0,2021,25.0,272.99,784.0,3909.0,25565948.0,104643711.0,130209659.0,66031837.0,61746459.0,6354166.0,51856128.0,27654067.0,34473581.0,3977922.0,,0.464836,663592.0,1480015.0,1235021.0,4904091.0,3562530.0,7963466.0,54374082.0,10777593.0,10365243.0,21142836.0,91788236.0,112931072.0,7998455.0
521336,99952.0,2022,25.0,291.56,833.0,4041.0,24931546.0,118867907.0,143799453.0,73400558.0,68013682.0,5351480.0,57258206.0,30472734.0,38483336.0,5071065.0,,0.470773,412234.0,2618254.0,1539390.0,4542024.0,3421362.0,9347625.0,56531877.0,7863974.0,9123558.0,16987532.0,97139716.0,114127248.0,9593874.0
521336,99952.0,2023,25.0,304.62,899.0,3795.0,25811700.0,138299694.0,164111394.0,82531106.0,78666420.0,8021706.0,65230332.0,35767502.0,43854846.0,5453653.0,,0.471119,620702.0,2988448.0,1929378.0,3114901.0,3243313.0,10855998.0,58399338.0,10049859.0,11712263.0,21762122.0,105161422.0,126923544.0,12507646.0
521337,99952.0,2014,25.0,427.07,1544.0,5304.0,29246540.0,100658193.0,129904733.0,70686695.0,76507782.0,9159807.0,48731581.0,26479214.0,50028568.0,2919441.0,,0.440129,,2219642.0,900449.0,1318890.0,9678791.0,15877512.0,31309326.0,16148097.0,6193680.0,22341777.0,40761983.0,63103760.0,8579813.0
521337,99952.0,2015,25.0,434.42,1853.0,5394.0,31316071.0,108377032.0,139693103.0,77272876.0,83853038.0,11838198.0,54561481.0,30057365.0,53795673.0,3024191.0,,0.445449,754156.0,3353458.0,2205087.0,2283785.0,15816505.0,15238683.0,37424188.0,12838784.0,4062382.0,16901166.0,52469116.0,69370282.0,8014011.0
